,player_name,yr_numerical,conf,TS_per,bpm,drafted
458,Akolda Manyang,4.0,WAC,64.57,4.73166,0
459,Akoy Agau,4.0,Amer,58.95,-1.29029,0
460,Akrum Ahemed,2.0,MAAC,46.38,-5.09676,0
461,Aksel Bolin,4.0,MAC,52.36,0.31092,0
462,Akuwovo Ogheneyole,1.0,MEAC,52.08,-3.31494,0
463,Akwasi Yeboah,4.0,B10,54.75,5.45835,0
464,Al Durham,3.0,B10,59.15,3.03073,0
465,Al Eichelberger,1.0,BE,62.15,-2.42195,0
466,Al Fisher,4.0,MAC,51.57,1.49763,0
467,Al Freeman,3.0,B12,57.79,2.94457,0
468,Al Nolen,4.0,B10,51.49,5.54951,0
469,Al Rapier,4.0,AE,53.07,-2.06251,0
470,Al'Lonzo Coleman,2.0,BSth,56.43,1.57965,0
471,Al'lonzo Coleman,4.0,BSth,58.18,1.64941,0
472,Al-Amir Dawes,2.0,ACC,56.04,3.72068,0
473,Al-Farouq Aminu,2.0,ACC,52.4,6.58999,1
474,Alade Aminu,4.0,ACC,53.49,4.39815,0
475,Alain Chigha,4.0,MAAC,41.98,-2.24857,0
476,Alan Flannigan,4.0,Pat,29.41,-14.1487,0
477,Alan Griffin,3.0,ACC,55.76,7.06497,0
478,Alan Herndon,4.0,MWC,58.74,5.24804,0
479,Alan Jones,3.0,SB,50.13,-1.81427,0
480,Alan Vest,4.0,Horz,59.47,2.09473,0
481,Alan Voskuil,4.0,B12,61.78,6.24625,0
482,Alan Williams,4.0,BW,52.04,5.16442,0
483,Alan Winiewski,3.0,B10,48.11,-4.48398,0
484,Alan Wisniewski,4.0,B10,60.91,0.870617,0
485,Alan-Michael Thompson,4.0,SB,59.28,-1.13727,0
486,Alandise Harris,4.0,SEC,54.34,5.31208,0
487,Alani Moore II,4.0,Amer,54.85,2.67188,0
488,Alante Fenner,4.0,MEAC,50.8,-3.5756,0
489,Alanzo Frink,3.0,SEC,45.87,-8.82931,0
490,Alasdair Fraser,3.0,AE,52.26,0.953607,0
491,Alassane Kah,3.0,CUSA,62.89,4.12135,0
492,Albert Abrahams,4.0,MEAC,48.15,-7.92919,0
493,Albert Almanza,4.0,Slnd,51.74,-0.734043,0
494,Albert Christensson,3.0,Slnd,41.38,-9.49243,0
495,Albert Jackson,4.0,SEC,55.03,2.32847,0
496,Albert Odero,2.0,AE,53.96,-8.06144,0
497,Albert Owens,4.0,Sum,51.55,-1.64908,0
498,Albert Thomas,4.0,MEAC,43.04,-6.00599,0
499,Alberto Damour,4.0,BE,60.61,-4.00434,0
500,Alberto Estwick,4.0,A10,43.21,-4.53462,0
501,Alberto Ganis,4.0,BW,33.33,-15.3022,0
502,Alden Gibbs,3.0,BSky,35.19,-0.238673,0
503,Aldonis Foote,4.0,CUSA,43.23,-1.94309,0
504,Alec Brennan,4.0,Ivy,58.48,-2.03691,0
505,Alec Brown,4.0,Horz,58.48,4.03927,1
506,Alec Burks,2.0,B12,57.71,5.84106,1
507,Alec Hickman,1.0,BW,43.24,-2.69802,0
508,Alec Kobre,4.0,WCC,68.26,1.71524,0
509,Alec Loehr,4.0,Pat,60.81,-1.04338,0
510,Alec Oglesby,1.0,Horz,56.26,-1.94659,0
511,Alec Peters,4.0,Horz,59.63,4.93177,1
512,Alec Pfriem,2.0,ASun,63.28,-1.43388,0
513,Alec Raven,2.0,BW,67.8,-9.20956,0
514,Alec Williams,3.0,MWC,50.69,-4.6241,0
515,Alec Wintering,4.0,WCC,51.77,2.0101,0
516,Alec Wnuk,4.0,BSth,57.11,-4.99159,0
517,Alec Woodard,2.0,OVC,48.39,0.187616,0
518,Alec Wulff,3.0,P12,50.0,1.25577,0
519,Aleek Pauline,4.0,MEAC,51.36,-3.88305,0
520,Aleem Ford,4.0,B10,52.09,4.57709,0
521,Aleer Leek,4.0,WAC,48.67,-6.79697,0
522,Alejandro Vasquez,2.0,A10,43.1,-2.31989,0
523,Alejo Rodriguez,4.0,MAAC,67.56,6.59814,0
524,Aleks Abrams,4.0,MAC,34.97,-1.41556,0
525,Aleks Novakovich,2.0,CAA,47.66,-5.98218,0
526,Aleks Perka,4.0,CUSA,50.24,-2.7504,0
527,Aleksa Jugovic,4.0,OVC,60.97,-1.3296,0
528,Aleksa Koracin,1.0,SWAC,45.22,-7.79783,0
529,Aleksa Matic,3.0,ASun,56.92,0.739592,0
530,Aleksa Nikolic,2.0,CUSA,49.71,-1.72853,0
531,Aleksa Novakovic,1.0,OVC,36.53,-14.9686,0
532,Aleksa Popovic,1.0,Horz,46.33,-8.96217,0
533,Aleksandar Dozic,3.0,MAAC,56.04,2.84871,0
534,Aleksandar Isailovic,4.0,NEC,43.6,-1.33147,0
535,Aleksandar Popovic,4.0,MEAC,30.79,-5.77576,0
536,Aleksandar Zecevic,4.0,CUSA,54.54,0.362177,0
537,Aleksej Rostov,4.0,CUSA,52.75,-1.48631,0
538,Aleksejs Rostov,1.0,SB,63.73,-0.318109,0
539,Alem Huseinovic,1.0,MWC,44.97,-2.77877,0
540,Alessandro Lever,4.0,WAC,58.79,2.43451,0
541,Alex Abreu,3.0,MAC,55.96,1.52958,0
542,Alex Allbery,4.0,Sum,49.45,-4.9466,0
543,Alex Anderson,4.0,OVC,53.55,-1.09018,0
544,Alex Anglin,4.0,Horz,50.0,-1.34537,0
545,Alex Arians,3.0,Sum,65.94,0.358206,0
546,Alex Austin,3.0,B10,42.51,0.563964,0
547,Alex Baird,4.0,B12,29.2,-0.741831,0
548,Alex Barcello,4.0,WCC,64.69,8.74893,0
549,Alex Barnett,4.0,Ivy,54.53,3.2735,0
550,Alex Bates,4.0,OVC,48.46,-2.7139,0
551,Alex Bazzell,1.0,Sum,53.02,-4.83096,0
552,Alex Bran,4.0,SC,68.33,3.3082,0
553,Alex Brown,3.0,WAC,50.62,0.797236,0
554,Alex Budke,2.0,B12,30.0,-15.3284,0
555,Alex Caldwell,3.0,MEAC,40.97,-11.9803,0
556,Alex Capitano,1.0,Pat,56.07,-8.19741,0
557,Alex Carr,4.0,WAC,39.85,-5.65394,0
558,Alex Caruso,4.0,SEC,59.75,8.93768,0
559,Alex Christie,3.0,AE,50.0,-6.96992,0
560,Alex Comanita,1.0,Slnd,47.11,-11.0707,0
561,Alex Copeland,4.0,Ivy,59.84,0.971348,0
562,Alex Dargenton,3.0,MWC,59.71,0.0265989,0
563,Alex Davis,4.0,MWC,52.95,-1.45491,0
564,Alex DeSir,4.0,Sum,50.56,-4.19958,0
565,Alex Dorr,1.0,B12,61.8,1.07367,0
566,Alex Dragicevich,4.0,ACC,60.0,0.871667,0
567,Alex Dubovitskiy,4.0,WAC,49.4,-7.16682,0
568,Alex Ducas,2.0,WCC,54.94,0.744191,0
569,Alex English,2.0,Pat,32.67,-9.51695,0
570,Alex Ennis,4.0,SWAC,63.56,-3.9734,0
571,Alex Eppensteiner,4.0,BE,30.3,6.75808,0
572,Alex Etherington,1.0,MVC,47.46,-1.198,0
573,Alex Farrer,3.0,SEC,43.87,-2.73897,0
574,Alex Floresca,4.0,WCC,46.33,-1.59036,0
575,Alex Foree,3.0,Amer,50.0,-12.4242,0
576,Alex Foster,4.0,AE,52.39,-1.43361,0
577,Alex Fountain,4.0,Slnd,53.35,-2.0588,0
578,Alex Francis,4.0,NEC,59.33,-0.669699,0
579,Alex Franklin,4.0,MAAC,59.29,5.15118,0
580,Alex Galindo,4.0,SB,55.15,0.379827,0
581,Alex Garcia-Mendoza,4.0,SB,54.9,-0.442182,0
582,Alex Gauna,3.0,B10,52.07,1.27065,0
583,Alex Gavrilovic,4.0,CAA,53.19,-1.32669,0
584,Alex Giergen,1.0,CAA,42.47,-8.12671,0
585,Alex Godette,1.0,Pat,45.55,-6.53345,0
586,Alex Grimsley,2.0,MAC,36.23,-4.47508,0
587,Alex Hamilton,4.0,CUSA,58.26,5.91402,0
588,Alex Harris,4.0,BW,50.24,1.92176,0
589,Alex Hart,4.0,BW,43.48,-5.77515,0
590,Alex Hemenway,2.0,ACC,59.23,1.82825,0
591,Alex Hicks,4.0,SB,54.86,-1.95083,0
592,Alex Hill,1.0,Ivy,50.18,-4.93558,0
593,Alex Hobbs,4.0,MWC,52.38,-0.567738,0
594,Alex Holcombe,3.0,Horz,58.48,-2.06117,0
595,Alex Holt,1.0,BSth,48.25,-5.22465,0
596,Alex Huibregste,1.0,Horz,44.4,0.143453,0
597,Alex Hunter,4.0,SC,63.51,2.65081,0
598,Alex Illikainen,3.0,B10,51.48,-0.208371,0
599,Alex Jackson,2.0,NEC,32.27,-6.39819,0
600,Alex Jacobson,3.0,P10,47.2,-2.66549,0
601,Alex Johnson,4.0,ind,53.81,-1.17361,0
602,Alex Jones,4.0,ind,54.86,-2.72889,0
603,Alex King,4.0,Pat,60.08,0.199827,0
604,Alex Kirk,3.0,MWC,55.47,4.26574,0
605,Alex Larsson,4.0,BW,52.98,-5.51945,0
606,Alex Legion,4.0,SB,58.44,1.10292,0
607,Alex Len,2.0,ACC,56.97,6.95255,1
608,Alex Lomax,3.0,Amer,54.61,6.20713,0
609,Alex Long,4.0,MEAC,50.04,-3.58212,0
610,Alex Lubsey,3.0,OVC,59.91,-5.56012,0
611,Alex Majewski,1.0,WAC,50.83,-5.70121,0
612,Alex Malone,2.0,CUSA,43.57,-4.41961,0
613,Alex Marcotullio,4.0,B10,58.29,3.08856,0
614,Alex Martin,2.0,WCC,37.97,-8.52087,0
615,Alex Matthews,1.0,MVC,31.84,-11.5283,0
616,Alex Merkviladze,1.0,BW,51.55,-3.87538,0
617,Alex Michael,1.0,SC,50.0,-0.00478733,0
618,Alex Mills,3.0,MEAC,43.17,-11.9332,0
619,Alex Mitola,4.0,A10,51.39,2.05043,0
620,Alex Moffatt,1.0,Amer,28.57,-12.7286,0
621,Alex Morales,4.0,NEC,51.28,2.59532,0
622,Alex Mudronja,1.0,WCC,42.55,-4.48825,0
623,Alex Murphy,4.0,SEC,42.02,-7.05137,0
624,Alex Nesbitt,3.0,Ivy,27.65,-5.39973,0
625,Alex Newlin,4.0,ind,50.0,-9.47017,0
626,Alex Newsome,1.0,Pat,60.07,-7.00114,0
627,Alex Nunner,4.0,NEC,53.5,-2.77342,0
628,Alex O'Connell,4.0,BE,46.7,0.340227,0
629,Alex Ogundadegbe,4.0,AE,51.07,-3.95652,0
630,Alex Olah,4.0,B10,57.02,4.17492,0
631,Alex Olesinski,4.0,P12,44.15,3.84916,0
632,Alex Olsen,2.0,BE,51.28,-0.389588,0
633,Alex Opacic,4.0,SC,50.4,-3.45836,0
634,Alex Orchowski,2.0,Pat,64.1,-10.7787,0
635,Alex Oriakhi,4.0,SEC,67.38,6.92037,1
636,Alex Osborne,4.0,WCC,50.46,-0.478712,0
637,Alex Paquin,3.0,Pat,58.72,-4.94726,0
638,Alex Peacock,4.0,SB,52.78,3.68213,0
639,Alex Peters,4.0,SC,68.76,-5.25959,0
640,Alex Peterson,3.0,ASun,52.98,-3.52264,0
641,Alex Petrie,2.0,Pat,52.0,-7.16832,0
642,Alex Phillips,4.0,Sum,56.46,-1.16376,0
643,Alex Pickert,4.0,SB,33.33,-12.4244,0
644,Alex Poythress,4.0,SEC,64.31,5.51732,0
645,Alex Prahl,1.0,Horz,42.74,-8.12199,0
646,Alex Ramon,4.0,Pat,57.18,-2.29633,0
647,Alex Reed,3.0,SC,47.68,-5.13041,0
648,Alex Reese,4.0,SEC,47.7,4.10761,0
649,Alex Renfroe,4.0,ASun,62.18,8.80608,0
650,Alex Richman,2.0,SWAC,56.14,-4.74776,0
651,Alex Rifkind,1.0,BW,50.0,-8.94521,0
652,Alex Rivas,4.0,BE,50.51,-2.11731,0
653,Alex Rivera,2.0,NEC,53.55,-2.37641,0
654,Alex Roberts,3.0,GWC,40.3,-8.08275,0
655,Alex Robinson,4.0,B12,50.64,2.39692,0
656,Alex Rosenberg,4.0,Ivy,53.73,0.426798,0
657,Alex Rossi,1.0,P12,50.0,-3.31833,0
658,Alex Rubin,4.0,MVC,48.06,0.165016,0
659,Alex Ruoff,4.0,BE,58.37,8.69143,0
660,Alex Savannah,3.0,SWAC,46.32,-7.60649,0
661,Alex Smith,4.0,MEAC,56.96,2.12695,0
662,Alex Stepheson,4.0,P10,55.02,1.32487,0
663,Alex Tabor Jr.,2.0,Amer,35.71,-12.8919,0
664,Alex Taylor,2.0,MEAC,50.82,-7.89334,0
665,Alex Thomas,4.0,CAA,50.61,-2.09844,0
666,Alex Thompson,4.0,B12,49.41,1.82025,0
667,Alex Tiffin,4.0,BSky,49.57,-7.61106,0
668,Alex Timmerman,2.0,Pat,42.64,-5.57285,0
669,Alex Tolbert,1.0,SWAC,33.73,-13.5156,0
670,Alex Tostado,2.0,SC,50.0,-14.7107,0
671,Alex Tucker,4.0,SB,47.38,-1.31642,0
672,Alex Tyler,4.0,Ivy,43.22,-2.16987,0
673,Alex Tyus,4.0,SEC,52.63,3.55921,0
674,Alex Vander Baan,4.0,Pat,47.36,1.91127,0
675,Alex Vargo,1.0,Horz,41.17,-5.99954,0
676,Alex Vilarino,2.0,Pat,50.7,-5.11407,0
677,Alex Vouyoukas,4.0,Slnd,50.96,0.217818,0
678,Alex Ward,3.0,BSky,60.0,-4.09505,0
679,Alex Watson,4.0,NEC,55.46,-2.19062,0
680,Alex Wegner,1.0,P12,37.5,-13.6781,0
681,Alex Welhouse,4.0,Sum,60.01,-3.48897,0
682,Alex White,4.0,MVC,58.63,-0.649439,0
683,Alex Wolf,4.0,MAC,63.67,1.65643,0
684,Alex Woodhouse,4.0,Pat,56.39,3.26944,0
685,Alex Young,4.0,Sum,53.74,3.27155,0
686,Alex Zampier,4.0,Ivy,52.25,0.239865,0
687,Alexander Aka Gorski,4.0,MWC,49.17,-3.14006,0
688,Alexander Barlow,4.0,BE,55.89,8.12797,0
689,Alexander Harrington,4.0,NEC,33.18,-6.94078,0
690,Alexander Nwagha,1.0,CAA,66.67,0.96423,0
691,Alexander Perry,4.0,SWAC,33.32,-13.2043,0
692,Alexander Scotland-Williamson,4.0,CUSA,68.43,-7.41018,0
693,Alexander Starling,4.0,MEAC,55.98,-0.144723,0
694,Alexander Strating,3.0,P12,37.21,-2.38506,0
695,Alexis Dargenton,2.0,MWC,46.42,0.6608,0
696,Alexis Moore,1.0,P12,37.83,-3.075,0
697,Alexis Wangmene,4.0,B12,54.92,2.77694,0
698,Alexis Yetna,3.0,Amer,54.06,3.37597,0
699,Alexsander Milosavljevic,4.0,Slnd,27.78,-13.695,0
700,Alfis Pilavios,3.0,CUSA,65.38,0.424401,0
701,Alfonso Plummer,4.0,P12,57.21,2.43129,0
702,Alfonzo Houston,4.0,MEAC,51.69,-1.93219,0
703,Alfonzo Hubbard,4.0,GWC,51.65,-3.02458,0
704,Alfonzo McKinnie,4.0,Horz,54.16,-0.898791,0
705,Alfred Aboya,4.0,P10,58.12,5.50796,0
706,Alfred Hollins,4.0,P12,40.82,6.25894,0
707,Alfred Jones,4.0,OVC,64.15,2.7261,0
708,Algevon Eichelberger,4.0,Horz,50.77,-2.36316,0
709,Algie Key,3.0,SEC,44.99,-0.0392705,0
710,Alhaji Fullah,4.0,BSth,64.7,1.59036,0
711,Ali Ali,2.0,MAC,55.91,0.321605,0
712,Ali Barnes,2.0,MAC,50.19,-4.84317,0
713,Ali Fall,4.0,MWC,50.48,-4.39838,0
714,Ali Farokhmanesh,4.0,MVC,55.19,4.8561,0
715,Ali Faruq-Bey,2.0,BSky,50.92,-5.68044,0
716,Ali Langford,3.0,MAAC,64.2,1.40508,0
717,Ali Mackay,3.0,SC,67.23,-1.50114,0
718,Ali Tew,3.0,MAAC,34.31,-11.5117,0
719,Aliaksei Patsevich,4.0,CUSA,42.21,-1.96135,0
720,Alibaba Odd,2.0,MEAC,48.59,-8.03386,0
721,Alihan Demir,4.0,B10,48.22,3.40277,0
722,Alijah Martin,1.0,CUSA,49.66,1.66857,0
723,Alimamy Koroma,2.0,BW,56.4,-0.522351,0
724,Alioune Diouf,4.0,CAA,47.83,-1.76689,0
725,Alize Johnson,4.0,MVC,52.73,4.95167,1
726,Aljami Durham,4.0,B10,53.68,2.86914,0
727,Aljaz Kunc,3.0,P12,57.76,5.11274,0
728,Allan  Chaney,1.0,SEC,49.27,0.411225,0
729,Allan Chaney,4.0,BSth,56.96,2.32959,0
730,Allan Guei,2.0,BW,46.77,-3.5974,0
731,Allan Jeanne-Rose,2.0,MAAC,41.61,-3.85933,0
732,Allan Saint-Gelais,1.0,SWAC,47.37,-8.40626,0
733,Allante Holston,4.0,MVC,52.12,-1.18939,0
734,Allen Aragbaye,2.0,CAA,65.57,0.330555,0
735,Allen Betrand,3.0,A10,42.29,-1.82815,0
736,Allen Crabbe,3.0,P12,56.83,6.67658,1
737,Allen Dempster,2.0,MEAC,48.63,-6.80535,0
738,Allen Dickerson,4.0,BSth,57.23,-3.74135,0
739,Allen Flanigan,2.0,SEC,58.8,2.22479,0
740,Allen Hatchett Jr.,1.0,MEAC,39.36,-5.64408,0
741,Allen Huddleston,4.0,MWC,52.63,1.56603,0
742,Allen Jiles IV,3.0,WAC,47.76,-7.07193,0
743,Allen Payne,4.0,SEC,52.81,2.56268,0
744,Allen Powell,2.0,MAAC,53.51,-3.44724,0
745,Allen Roberts,4.0,B10,50.65,1.01572,0
746,Allen Saint-Gelais,3.0,Sum,54.39,-6.90884,0
747,Allen Smith,4.0,SWAC,51.4,-4.78779,0
748,Allen Stevens,2.0,WCC,67.8,-2.7907,0
749,Allen Tate,4.0,WAC,40.14,-1.66719,0
750,Allerik Freeman,4.0,ACC,52.4,2.04802,0
751,Allie Fullah,3.0,BSth,55.12,1.12951,0
752,Allin Blunt,3.0,AE,42.43,-5.16164,0
753,Allonzo Trier,3.0,P12,65.44,5.49153,0
754,Allyn Cooks,3.0,SB,52.33,-2.97865,0
755,Alonde LeGrand,3.0,ASun,27.83,-8.09872,0
756,Alondes Williams,4.0,B12,53.43,2.6339,0
757,Alonso Faure,1.0,Pat,54.47,-1.81606,0
758,Alonzo Brandon,4.0,BSky,57.5,-3.28054,0
759,Alonzo Campbell,4.0,SWAC,49.98,-7.84539,0
760,Alonzo Chatman,2.0,OVC,55.71,-6.73491,0
761,Alonzo Edwards,4.0,SB,49.53,-5.10408,0
762,Alonzo Gaffney,1.0,B10,55.97,-1.76404,0
763,Alonzo Gee,4.0,SEC,50.64,2.57104,0
764,Alonzo Nelson-Ododa,4.0,ACC,42.37,2.77691,0
765,Alonzo Sule,3.0,SB,51.38,-3.49073,0
766,Alonzo Traylor,4.0,BSky,60.38,-3.90098,0
767,Alonzo Verge,3.0,P12,50.23,2.26077,0
768,Alonzo Verge Jr.,4.0,P12,49.19,2.18675,0
769,Alonzo Walker,4.0,BSky,53.05,-1.16184,0
770,Alou Dillon,2.0,Sum,47.99,-1.04708,0
771,Aloys Cabell,2.0,ASun,51.61,-1.78504,0
772,Aloysius Henry,4.0,SC,50.65,-2.9804,0
773,Alperen Kurnaz,2.0,Sum,50.42,-3.98957,0
774,Alpha Diallo,4.0,BE,48.86,6.43048,0
775,Alpha N'Diaye,3.0,BSky,47.83,-2.47834,0
776,Alpha Okoli,1.0,A10,32.79,-4.31928,0
777,Alphonso Anderson,4.0,MWC,49.61,-0.753433,0
778,Alphonso Dawson,4.0,CAA,43.33,-4.15045,0
779,Alphonso Leary,3.0,MEAC,47.16,-2.76198,0
780,Alquan Mendenhall,1.0,BSth,34.9,-7.23767,0
781,Alsean Evans,3.0,SB,55.56,-1.25863,0
782,Alshwan Hymes,4.0,MAAC,56.4,-1.6794,0
783,Alston Andrews,1.0,MVC,52.54,-4.56319,0
784,Alston Jones,3.0,MEAC,52.48,-10.9382,0
785,Alterique Gilbert,4.0,Amer,45.57,1.96675,0
786,Alton Tanner,2.0,Sum,43.1,-5.67776,0
787,Alton Williams,2.0,OVC,54.47,-1.20774,0
788,Alvin Abreu,4.0,AE,40.4,-5.67009,0
789,Alvin Brown,1.0,CAA,37.29,-2.89919,0
790,Alvin Ellis III,4.0,B10,54.33,4.57124,0
791,Alvin Mitchell,2.0,BE,49.3,1.90054,0
792,Alvin Mofunanya,4.0,NEC,46.06,-5.13237,0
793,Alvin Pegues,3.0,MEAC,37.31,-2.21494,0
794,Alvin Stredic Jr,2.0,SWAC,36.98,-7.43784,0
795,Alwayne Bigby,4.0,A10,45.57,-2.91715,0
796,Aly Ahmed,4.0,WAC,51.78,-1.45631,0
797,Alyn Breed,1.0,BE,50.19,0.0235641,0
798,Alyx Foster,4.0,BSky,60.74,-5.12774,0
799,Alzee Williams,4.0,SB,49.57,-2.11646,0
800,Amaad Wainright,3.0,B12,50.85,2.89252,0
801,Amadi Ikpeze,4.0,A10,48.28,-4.88137,0
802,Amadi Udenyi,4.0,WCC,46.28,-4.56864,0
803,Amadou Mbodji,4.0,OVC,60.18,1.4644,0
804,Amadou Sidibe,4.0,MAAC,58.34,0.223287,0
805,Amadou Sow,3.0,BW,61.75,-0.24585,0
806,Amadou Sylla,3.0,OVC,47.23,-4.63699,0
807,Amanze Egekeze,4.0,OVC,66.35,3.58336,0
808,Amanze Ngumezi,3.0,OVC,58.96,0.55642,0
809,Amar Alibegovic,4.0,BE,31.07,-3.685,0
810,Amar Stukes,4.0,A10,56.75,1.54,0
811,Amara Thompson,3.0,ASun,45.29,-9.48509,0
812,Amari Davis,2.0,Horz,50.09,-2.28798,0
813,Amari Goulbourne,2.0,SWAC,49.76,-4.86739,0
814,Amari Hamilton,4.0,MEAC,54.09,-6.95383,0
815,Amari Haynes,1.0,Slnd,50.47,-8.9781,0
816,Amari Kelly,2.0,A10,49.33,-7.54263,0
817,Amari McCray,4.0,BSky,52.99,-3.72758,0
818,Amari Williams,1.0,CAA,46.18,0.799356,0
819,Amath M'Baye,3.0,B12,52.1,2.68638,0
820,Amauri Hardy,4.0,P12,46.12,-3.2681,0
821,Amaurys Fermin,4.0,BW,46.59,-3.55157,0
822,Ambaka Le Gregam,1.0,BSth,38.83,-10.3867,0
823,Ambrose Mosley,4.0,CAA,61.28,4.21919,0
824,Amdy Fall,4.0,NEC,51.45,0.393605,0
825,Amedeo Della Valle,2.0,B10,47.82,-0.441406,0
826,Ameen Tanksley,4.0,CAA,55.37,1.03916,0
827,Ameer Ali,4.0,MEAC,54.22,-0.823152,0
828,Ameer Bennett,3.0,MEAC,47.97,-5.68145,0
829,Ameer Jackson,3.0,Slnd,37.52,-10.7101,0
830,Ameer Shamssud-din,1.0,BW,33.97,-10.3552,0
831,Ameka Akaya,4.0,MWC,52.48,-4.38468,0
832,Amel Kuljuhovic,4.0,SWAC,55.07,-2.14748,0
833,Amere May,4.0,MEAC,54.35,0.367675,0
834,Ami Lakoju,4.0,BW,59.33,-0.0847041,0
835,Amida Brimah,4.0,Amer,59.03,3.67781,0
836,Amidou Bamba,4.0,CUSA,59.6,0.371742,0
837,Amile Jefferson,4.0,ACC,65.98,8.89013,0
838,Amin Adamu,4.0,BSky,55.54,-1.38961,0
839,Amin Stevens,3.0,MEAC,53.45,1.88424,0
840,Amin Torres,3.0,Slnd,53.7,-2.80326,0
841,Amir Allen,4.0,Horz,54.35,-2.01599,0
842,Amir Bell,4.0,Ivy,53.31,3.38794,0
843,Amir Britt,1.0,MAAC,60.61,0.0894232,0
844,Amir Celestin,4.0,BSth,50.9,-6.82557,0
845,Amir Coffey,3.0,B10,53.67,3.63114,0
846,Amir Garrett,2.0,BE,47.28,-0.601089,0
847,Amir Gholizadeh,1.0,WAC,51.22,-9.00197,0
848,Amir Harris,2.0,A10,46.55,-0.798422,0
849,Amir Johnson,4.0,BSth,43.43,-2.74979,0
850,Amir Rashid,4.0,MAC,34.78,-4.55126,0
851,Amir Smith,4.0,BSth,73.03,-2.37682,0
852,Amir Warnock,3.0,SWAC,49.25,-7.9353,0
853,Amir Williams,4.0,B10,66.16,7.19005,0
854,Ammanuel Diressa,2.0,OVC,44.35,-6.12138,0
855,Amorey Womack,1.0,OVC,38.2,-6.59101,0
856,Amorie Archibald,4.0,CUSA,47.02,0.913936,0
857,Amorrow Morgan,4.0,BSky,53.87,-6.01599,0
858,Amos Given,3.0,SWAC,45.84,-10.5983,0
859,Amos Olatayo,4.0,SB,53.21,-2.20288,0
860,Amos Studivant,4.0,SWAC,41.92,-5.5694,0
861,Amos Wilson,4.0,Slnd,53.95,-4.10094,0
862,Amound Anderson,1.0,BW,58.96,-2.1579,0
863,Amric Fields,4.0,B12,50.95,2.36274,0
864,Amu Saaka,4.0,SC,58.57,1.51912,0
865,An'Juan Wilderness,4.0,A10,49.73,-0.208702,0
866,Anaclet Mulumba Mbayi,2.0,NEC,45.27,-5.54314,0
867,Anali Okoloji,4.0,MAC,47.72,0.0908948,0
868,Anand Hundal,4.0,WAC,66.31,-3.16386,0
869,Anas Mahmoud,4.0,ACC,54.31,8.48146,0
870,Anastasios Demogerontas,4.0,MAC,50.58,-4.31247,0
871,Anatoly Bose,4.0,Slnd,52.57,-0.0121056,0
872,Andell Cumberbatch,4.0,A10,49.55,1.14524,0
873,Anders Broman,4.0,BSth,58.09,0.647264,0
874,Anders Haas,2.0,AE,52.39,-4.71853,0
875,Anderson Kopp,2.0,Slnd,45.01,-2.99566,0
876,Anderson McCoy,3.0,CUSA,50.42,-5.58611,0
877,Andre Adams,3.0,SWAC,39.69,-7.75378,0
878,Andre Allen,4.0,SWAC,55.42,-6.39779,0
879,Andre Almeida,4.0,B10,50.91,1.72128,0
880,Andre Applewhite,1.0,SEC,53.72,0.859217,0
881,Andre Armstrong,4.0,MEAC,51.35,-4.17102,0
882,Andre Ball,2.0,WCC,39.39,-2.91416,0
883,Andre Berry,4.0,A10,62.84,-1.1758,0
884,Andre Bottoms,1.0,MEAC,50.36,-3.7376,0
885,Andre Brown,3.0,SB,30.89,-7.56322,0
886,Andre Charles Jr.,2.0,Slnd,33.9,-12.2689,0
887,Andre Chatfield,4.0,Ivy,30.0,-7.9774,0
888,Andre Clark,1.0,SEC,48.46,-2.53673,0
889,Andre Coimbra,4.0,MAC,50.55,-1.53306,0
890,Andre Cornelius,4.0,CAA,54.2,-0.227317,0
891,Andre Curbelo,1.0,B10,54.76,5.59253,0
892,Andre Davis,2.0,SWAC,66.67,-6.30894,0
893,Andre Dawkins,4.0,ACC,63.42,6.17579,0
894,Andre Drummond,1.0,BE,50.93,5.56709,1
895,Andre Edwards,3.0,SC,59.67,9.0387,0
896,Andre Ferguson,1.0,WCC,38.99,-8.50208,0
897,Andre Fox,4.0,SB,54.05,-0.839448,0
898,Andre Frederick,2.0,NEC,57.47,-3.05744,0
899,Andre Gordon,2.0,SEC,44.84,-1.11738,0
900,Andre Gustavson,3.0,A10,58.77,1.14979,0
901,Andre Hardy,4.0,BW,54.12,-6.36749,0
902,Andre Harris,1.0,Horz,46.76,-7.89118,0
903,Andre Hatchett,1.0,BSky,46.26,-6.75178,0
904,Andre Henry,1.0,BW,40.96,-0.340756,0
905,Andre Hollins,4.0,B10,55.42,3.85583,0
906,Andre Horne Jr.,3.0,MEAC,50.42,-1.58691,0
907,Andre Ingram,4.0,B10,45.81,2.39012,0
908,Andre Jackson,4.0,MEAC,42.33,-4.92879,0
909,Andre Jones,4.0,BSth,53.58,-0.757005,0
910,Andre Kelly,3.0,P12,59.86,3.55043,0
911,Andre Kennedy,4.0,SWAC,51.34,-4.61815,0
912,Andre Malone,4.0,A10,52.35,2.65619,0
913,Andre Marhold,4.0,A10,49.37,-0.656395,0
914,Andre Mattison,4.0,SB,53.42,-0.797915,0
915,Andre McFarland,4.0,MWC,46.6,0.529043,0
916,Andre McGee,4.0,BE,50.94,4.43245,0
917,Andre McPhail,1.0,MAC,33.61,-11.4852,0
918,Andre Mulibea,1.0,WAC,47.59,-7.11627,0
919,Andre Murray,4.0,BSky,56.89,1.65257,0
